SpeciesLatinName,SpeciesCommonName,Order,n_samples,adult_mass_g,max_lifespan_y,TxEx2-,BivProm2+,BivProm2-,ReprPC1+,ReprPC1-,BivProm1+,BivProm1-,EnhWk4-,TxEx1-,PromF5+,PromF5-,TxEnh4-,TxEx3-,EnhA17-,BivProm4+,BivProm4-,Tx7-,PromF4+,PromF4-,TxEnh5-,TxWk2-,BivProm3+,BivProm3-,EnhA2-,TxWk1-,TSS1+,TSS1-,EnhWk8-,EnhA6-,EnhWk3-,Tx6-,Tx5-,TSS2+,TSS2-,Tx8-,ReprPC4-,Quies3-,ReprPC2+,ReprPC2-,ReprPC6-,ReprPC3-,EnhA18-,PromF3+,PromF3-,TxEx4-,ReprPC5-,TxEnh8-,ReprPC7-,EnhA19-,Tx4-,PromF2+,Quies1-,Acet2-,PromF1+
Capreolus capreolus,Roe deer,Artiodactyla,188,21666.7,17.5,1.184079902931202,1.7849043015742077,1.773727115370013,1.7109637857469804,1.3906935881842968,1.863012111644866,1.7774835355942897,0.42712449909797373,1.5403691237333939,1.8673957477010599,1.5970435036328035,1.5392108597904057,1.4369302934781456,0.402871529336708,1.6080362722306623,0.2511441760479469,1.0376426830225696,1.376877992751403,0.94280366503253,0.9370916501036544,0.705483199803616,1.8661013554649728,0.9107873525286648,1.1098879365661736,0.6835726370808141,1.9296647025402562,0.5115850761090313,0.6997256454683939,0.5464049819037623,0.8043288005246328,0.7984032806122288,0.5512889034632004,1.7586748678436959,1.3880410027114563,0.8264512404125165,0.40937011246057237,0.6169153523788352,1.6790957943705003,0.5863870634858813,0.4644864883599324,0.3801607832189981,0.005746214920315476,1.658185802654187,0.05280063821651309,1.1909864521267044,0.13567660508815474,1.7184740027211445,0.4008514777628453,0.35677754263005734,1.2355475158806322,0.36686970091729515,0.33896511557280273,0.4982382528785815,0.3646577643175241
Carollia perspicillata,Seba's short-tailed bat,Chiroptera,32,15.0,17.0,0.47245268465975515,1.9730848384030089,1.5625380587209798,1.9408642228018411,1.6619032054389309,1.873595920699908,1.7414108457932211,1.613164571370247,0.19663810316432648,1.7310604267872078,1.4707987486267822,0.5445146088673709,0.9091744175064462,1.2120850607854468,0.38411503797588237,0.2561491462050008,0.3893865900972054,0.3948848282233766,0.02708363350477352,0.8731966914273329,1.4288101115235339,1.3437683215442802,0.6334386962975583,0.6277629990690405,0.9489737326904345,0.020441899898642917,0.6289246891397183,1.1358091908910182,1.1377810819066627,0.9674976600019051,0.3003903725877331,1.0815919292747198,1.3274030847525053,1.29437678060135,0.8563272179542945,1.5482797777125172,1.6544883851232839,1.2636062900875278,0.802965946576435,1.5464669294272733,1.3359519407257456,0.9922489141655068,0.2392221034432805,0.3067229005122178,0.6441403229377245,0.6024783184025909,0.9538070365757807,1.517503580597105,0.6558496211159801,0.384078896165815,0.1725998244674878,1.6319324324420428,1.637851329846825,1.1484060404824232
Ceratotherium simum simum,White rhino,Perissodactyla,23,2175000.0,45.0,1.133158677272953,1.1664728982700443,1.0049583394741133,1.0003815374613696,0.7176680135978483,1.2711495342149586,1.0375343884223638,1.2969903622458725,1.2353788600970386,1.2093390418998993,1.0553245434022391,1.0157622313316212,0.9939824207729467,1.275249270059958,0.8320808051024795,1.1952876412416356,1.1070030563271454,0.03585933031182536,0.1065959932112189,1.2455013677920714,1.2260230945788344,1.2151899842332559,0.946721466986581,1.293875569935071,1.2446262367231706,1.084371808032154,0.03938624002383493,1.209394617634807,1.2800371132795927,1.219765052587518,1.0603539994161388,0.5459235589445051,1.2002369965957636,0.8793090871785955,1.216905460443147,1.1971326767097745,1.2723316637829776,0.5758689573314694,1.0222259585117548,1.2281545783504293,1.224858118363436,1.1756945941989911,0.8879518398381208,0.3060445500146348,1.2175287177147367,1.0108713270484193,1.2813488302954283,0.9982562835844816,1.112258494019405,1.2051549628650222,0.1857494693761312,1.224787940431885,1.2499359534301726,0.026046485030162575
Cervus canadensis,Wapity elk,Artiodactyla,42,280093.29,25.0,1.2000544099149217,1.9738112924070261,1.5099743943294808,1.569627302846823,1.6671603845605751,2.1358469708596965,1.7972822282330352,0.4368790500007066,0.433044670944233,1.555929365193863,1.95568070423999,1.087916520872568,0.7619208441188177,0.69920087839956,1.4312439605402836,1.1647087437517134,0.8310047384754758,1.3593486554922973,0.652526911282222,1.0333326391657205,0.42442233605388435,2.062021318007193,1.4224878254149074,0.8931313137248454,0.5496586806027371,1.5958678878673882,1.283795859402142,0.46335526056136334,0.3059980279492743,1.3305818216109575,0.6631706632674493,0.1387344293314731,0.8860709841118206,1.1854085411178694,0.68554549327396,0.6220652149514312,0.9263385975053302,1.4490620125644669,0.9510147048944808,0.4469923673366991,0.366369741558174,0.6675409441891619,0.17190541793438305,0.22838411691376764,0.6530184127265793,1.3565590499445193,0.32039515753428083,1.3978104181282454,2.272025725219081,0.49607995101867225,1.2996494604282722,0.8500103998054962,0.12239007876248705,0.25564312065818784
Cervus elaphus,Red deer,Artiodactyla,53,200000.0,31.5,0.5868915059820177,1.981172746804516,1.2376506808183276,2.0561417087791387,2.2501088527704796,2.0639628642408185,1.5983014881962925,0.6313901015143711,0.3166570661778303,1.095588363449214,1.67427171149203,1.2219912697324018,0.0973743187010442,1.5311164106347648,1.8659001171615228,1.0415797145568446,0.23090932836791664,0.9182628625117771,0.19432784555127078,1.564816812857512,0.3630773295784082,2.35563806548647,1.3319436940580391,0.48942400395184804,0.04288893143132961,0.28850729909992,0.9848112386932604,0.41180358072246087,0.9326129125518433,1.455767432363855,0.2255801506021117,0.6631370784241273,1.277927636617268,0.9647671199017838,0.28590525480360074,0.8537887200681451,0.3668553353880427,1.7657271593712889,1.8843975730517113,1.082331308312628,1.264805887373139,1.0843331003738124,0.46953247386065566,0.6292340312842378,0.44034980217015296,1.7984295308109766,0.38208755062368543,1.0577088207622363,2.4730503044554433,0.163696876847888,1.2016260377413293,0.1687256944818848,0.3627121303789248,0.31840016405738514
Cheirogaleidae,Cheirogaleidae,Primates,6,248.9333333,22.73333333,1.2568391894261808,1.1032717858880765,0.6044076559273363,0.9183140643486745,0.36115332065051703,1.238293256988032,1.0161445080843454,1.2926478952621376,1.17204821301206,0.7284618387875192,0.9284979896662472,1.2586393676989893,1.261031085162382,1.2639512989980557,0.2676030355585149,0.9646466705972934,0.7469760054645075,1.0499942364601156,0.6771510120379672,1.2171742830866528,1.2817368672212694,0.9303877932940882,0.7677606761992471,1.2225504123226103,1.2667168750351092,0.7778299337831753,0.23673121771095085,1.2909442434374623,1.2688294388398167,1.2737552051095002,0.6157571699459236,1.2685797851327552,1.0286165159950997,1.0188147424102787,1.2709310882547924,1.2870152260352303,1.2808745119587288,0.9762945458233888,1.2246664266738683,1.2844353130973245,1.215305123501263,1.2917206016020726,0.07231113442986802,0.2631539926536449,1.259534777124192,1.2703758908720815,1.1852562536013453,1.0687783158470874,1.1576134216734646,0.7686842971745717,0.654881599260127,1.2904450248786148,1.2872963345099868,0.3141685314854616
Cheirogaleus medius,Fat-tailed dwarf lemur,Primates,3,380.0,30.0,1.2858272307472831,1.13613749583082,0.9457220394975748,1.2832785189324725,1.0450705463931813,1.0378724094540333,0.807169357802659,1.3135124380570966,1.2620748945017115,0.6884219415500205,0.12111775064104187,1.0986833029609913,1.3020303507474353,1.2601788487939571,0.26534128187492334,0.9274336454141233,0.7229095197182055,1.1048689093496347,0.8504899564952121,1.2690149354181817,1.094340379095365,0.4108422677341501,1.0276109560681204,1.1310614044278609,0.8444954703309614,1.3146030128089148,0.780209620162453,1.285048136948269,1.2732670070483423,1.1488684208338318,0.3536041416487056,0.9265587849217171,0.741877174519526,0.24911095839306482,1.1829548835555335,1.3015339035153406,1.0074203188410342,1.2626182247926057,1.3090587866704089,1.2813246957260027,1.306115483025831,1.3130893380222797,0.5728811656033992,0.5533580683294818,0.9674059760817529,1.102820384973836,1.0961373745559797,1.2147312466165106,1.0822189556021375,0.9058964467152792,0.8275824721051528,1.1828707506452851,1.3147214599430899,0.9066069555572179
Chlorocebus aethiops sabaeus,Vervet,Primates,240,5620.0,30.8,1.0421797019856769,1.4205826442640366,1.2792234571551069,1.3883303208448927,1.2337086473183454,1.4460852311332912,1.304138804392672,1.163361607378986,1.0604176395691842,1.2127727765609981,1.1296283940834968,0.8400765637839418,1.0305371678151551,0.8838629591723868,1.1407757695493823,0.4923231122343187,0.7068964132622213,0.4172917467153165,0.35993734542604205,0.9584672583150657,1.0403727968909255,1.2733823419443806,0.46006883618114264,1.1293578520640006,1.1475125812967015,0.8146035515665005,0.6202688176557418,1.1647999946422805,1.0200402931287105,1.155630909718014,0.9704545892911864,1.0265099795082038,1.3416048600348753,1.302040690649878,0.9675812816017199,1.1541443830782574,1.220007948707276,1.3592651131371127,0.8692344807349671,1.0582505020667954,1.010372637363333,0.9172724524584541,0.6459162747610279,0.8185618243903853,1.1292731325790728,0.8212275483377575,0.899315360687478,0.9502522202567371,0.8402359096364507,0.7999529159717509,0.8471030835533081,1.2312670560145298,1.0479220734429144,0.4355981456876158
Chrysocyon brachyurus,Maned wolf,Carnivora,5,21500.0,16.8,0.5493122959922259,1.507381290662836,1.6013088186419302,1.629581722333852,1.6230858368385062,1.53108045846085,1.674083909326883,1.407846989097094,0.26688243015927904,1.5001054364620516,1.1208975562522832,0.9080148411286256,0.47557917258834365,0.9467467999489294,1.1039799198535112,0.6374741744104915,0.9565689261728278,0.04212206467937353,0.49894996903232103,1.4547877732875443,0.882808015117571,0.9558585164332714,0.8082338707191429,1.0619444151021988,1.1842098828883714,1.5092246683134207,0.2520566803735517,1.112359560284616,1.0775770910228255,1.0090580710230237,0.9560426584146544,1.2376772521979271,1.5835208308714421,1.6204583889384003,0.9270672692654743,1.1774034882015119,1.1248457075426366,1.2073481738266336,0.034936444448403665,1.2944476346095017,1.470080485725769,0.6211244283879385,0.5268507908060043,1.6016914394219277,0.5545116908379196,0.3094555965351813,0.1409027415962309,0.8386489514067643,0.2745759293525963,0.7107922488142437,1.1308422455351541,1.3932631312812587,1.4835467719101005,0.49084454346458023
Connochaetes taurinus albojubatus,White-bearded gnu,Artiodactyla,10,164500.0,24.3,0.24069223595534178,2.3397456432407577,2.1996247449030775,2.174132610225632,1.5330587211287592,2.3184137874350124,2.505734913476248,0.8148074679197489,0.5365082434861363,1.86388226345737,2.3066169095025524,0.8709306487073972,0.28717716781735353,0.21939268663046646,1.875720452361617,0.4183878545531317,0.9126096184785835,1.5032109764487307,2.333020245093064,0.09339456704281132,0.4462116932257173,1.3962333771872555,0.26797141771554206,0.12423744826583219,0.17523928020428428,1.1266278867006663,2.3161163285646795,0.8579161493317102,0.017334180694254363,0.39615460584213374,1.2041201911729,0.5448499987704797,2.5355918029437947,2.4774269750058333,0.14849356989112258,0.5941593052723391,0.5246189100938163,1.2020303330088922,0.5376944002280982,0.38206835522523647,0.08845809085062686,0.6422872888878426,2.0983870239405698,2.116593734703042,0.10655600797637568,0.259842441357513,0.6996442252277988,0.6461594495586539,0.08933998252838246,0.7879653228249616,0.3836122045277978,0.583295463505708,0.5900027506376752,0.28569804626466
Crocuta crocuta,Spotted hyena,Carnivora,6,63000.0,41.1,1.2803945109389157,1.4984953238856111,1.4792744327429854,1.5007318269858934,1.4958525528173086,1.4970003205906035,1.4171931423018196,1.0309203202688744,1.1053653713091223,1.1861537447527513,1.287036079615016,0.9017846484558428,1.0609760442625495,1.0661194224189243,0.7388034131626028,1.1051585112530498,1.288299321227737,0.15460058840478225,1.3834475751309316,0.772824159353934,0.5294306087392866,1.4822826569591776,1.3034104007447764,0.8268527775020019,1.25384331249532,1.1814412954290325,1.235709345235418,1.2385482567370902,0.6410308007195127,0.04873420222753535,0.927375139408518,1.1954394602776082,1.4527728082550773,0.7256896917084555,1.0190541336005998,1.1274977005130122,1.4056653403010053,1.4861177825523166,0.1781584095962497,0.2937381611875942,0.655426394146693,0.6847393342733371,0.0037758982446008064,1.2030914479783612,0.9008700066804524,0.4715982557221019,0.9898471629634131,1.114859334135343,0.08252087083948197,1.1247682438112805,1.0550065672678268,1.4553407368666906,0.20726548710765022,1.2476666658939226
Cynopterus brachyotis,Lesser short-nosed fruit bat,Chiroptera,10,45.0,13.0,1.2937451701940785,1.1356736783184502,1.5373814116137077,1.1263055289556085,0.055567913615078714,1.1554945601966522,1.5293770838065575,1.427633955376568,1.2513593054634244,0.6390392937774941,1.2986978048145381,1.0554960651265224,1.1744804240568236,0.8934924509981512,0.6893629431049666,1.1367000637373819,1.1710585455009415,0.7155170137361341,1.3128659519012311,1.3146946185927595,1.3135900728933743,0.18021955885145188,0.04679128997895682,0.7915883360324767,1.4213984149450125,1.04933889725438,1.3807137912574792,1.4575076903205924,1.2364677075201274,1.275671161010643,1.1353485543613464,1.52249662740878,1.4583314450667675,1.3817733920900879,1.393177521441323,1.5292305322401245,1.6022945484639926,0.28972107950807907,0.3151604776419713,0.5685799944980777,1.027264491077533,0.6937898293398505,0.400235349782234,0.8898959667545101,1.1599104328996328,0.3492722787674935,0.7420243831533746,1.2348204436053973,0.03582357286997144,1.2130979043722292,0.6409252508141156,1.347784746059786,0.9354076225157483,0.06640285231600887
Daubentonia madagascariensis,Aye-aye,Primates,7,2277.5,37.0,1.07275409353328,1.3526022265674265,0.8529482072962347,1.333991639389516,1.2058951295379061,1.3854051677324013,0.9012522540223101,1.1099092232674164,1.0438024003443418,1.26836156002174,0.5506947223500241,0.9539800648259632,1.1113161683187545,0.9832760506547495,1.12206766364478,0.699882187651699,1.159706311588556,0.41894291064824396,1.1047514151029518,1.0799459318745555,1.3077571190080397,0.7665381265765163,0.5729446408703153,0.9755585801854758,1.3611992935319803,1.3183379938436752,0.6112098032684709,1.1657589113050062,1.0697487774069458,0.9720345780094005,1.286452161628635,1.3647359738055598,0.7716424465417953,0.5858841985308262,1.083343978703476,1.1952439779807018,1.328218673312348,1.2244501643586578,0.4620460918561788,1.0939310805177498,1.0711511979569095,1.1411476107277156,0.4090718786022119,0.4689655820856605,1.1156123670143778,0.7447452518595767,0.9958185963464338,0.9654415640463192,0.7681749723225361,1.1680170218487043,0.626379628044984,1.308595576944422,1.0804329050589314,0.9079239475265953
Daubentoniidae,Daubentoniidae,Primates,3,2277.5,37.0,1.0582665055396874,1.0758099894418927,0.9961675169658554,1.0833487824908787,1.04837212446904,1.1015518876924801,0.9750518147623403,1.1277251107404602,1.058519146552694,1.0251840598448927,0.9712924146770195,1.0261594413574087,1.1274819735289665,1.0651837540750368,0.9515806066434406,0.7002402802171662,1.0415235373074725,0.8580472300847003,1.0208101558591516,1.1224841850007066,1.1225250739264385,1.1219494062948356,0.9582845430722605,1.0987721591726263,1.1289027405387377,1.0391706177397997,0.5878546457076912,1.1280796251161211,1.1291229290459297,1.1259445745533274,1.0183305873598691,1.1222770719180581,0.9731549545078768,1.1061571671655963,1.0729875040785148,1.1226415827328915,1.1188639345276032,1.1155157432019156,0.14864867209290827,1.079207485586661,1.1270083845257095,1.1287935802440374,0.909585134622135,0.23065543585592344,1.128574356485595,0.8226999238038545,0.935137634219244,1.0970780808947223,0.7024254156086677,1.0661439869795255,1.122462960528213,1.128768599409391,1.1155423866886625,0.7319325845433503
Delphinapterus leucas,Beluga whale,Artiodactyla,185,1430000.0,50.0,0.9457541613135035,1.5579436529162554,1.362840537445556,1.4251123074024057,1.287255957067939,1.5536165254777556,1.0619318118604755,1.4732468986091467,0.8792626062786142,1.3708150370742989,0.995264235782579,0.6965281883153365,0.6173284444567668,1.1627107733985598,1.05030981649424,0.5418247673070431,0.7202939685794599,1.1326473050564738,0.7859942140546785,0.931930848828475,1.456147866095286,1.1293335764311196,0.7408732138838244,0.9101785828935237,0.8717254512889993,0.9896336196656518,0.656313850228602,1.5453203729459155,1.3048124808372294,0.6056019524453368,0.6577593388447839,0.915487060516459,1.0965620548353074,0.8895550347320376,1.0831291594014727,1.2725847800343242,1.109301784897828,0.9840997595364264,0.6343363667173518,1.4454666052647234,1.0051210895228428,0.821722485383112,1.1406153592012194,0.7433491385869514,0.5920415444196483,0.6346203373086142,0.9686259849117976,0.829218979126977,0.5909025837633204,1.0116190417418254,0.4595408795162305,1.680472177612171,1.6207813296733704,0.05053410001615108
Desmodus rotundus,Common vampire bat,Chiroptera,44,33.2,29.9,1.3003691588715443,2.265504700664528,2.2048776103199876,1.7598092399593304,0.44287852447723847,1.2726527791004811,2.267122982195566,1.0679622224377903,0.8742179702403928,1.215899651560987,1.960703193198002,0.012817953952537625,1.4225872470382275,0.014686950204813039,1.8877120598641028,0.8364242364397628,0.086773074680755,1.0050902395758934,1.2671135757021128,1.1637413515876338,1.3749898899434578,1.8184932033058916,0.993142003259555,0.33066500219524697,0.41696674406874873,1.543654726295536,1.2929031474685917,0.7494718286484452,1.0544644329661201,0.574434545250953,0.19439148169642823,0.7035516836710454,2.059797379608314,1.6458301016887988,1.0243977665127224,1.1094982162956024,0.6843144514775545,1.018737377406307,0.8353949411051805,0.8758120849565313,0.2089143469000794,0.14052694385447684,1.3699675239303972,1.5225874812238038,0.09534833010091327,0.387820254665993,0.2675492253997126,0.823763366784071,0.6026674587238033,0.4740932584884438,0.39421877054414567,1.0951635389746397,1.5547688079142672,0.43275496260251684
Diceros bicornis,Eastern black rhinoceros,Perissodactyla,5,1100000.0,49.0,1.4336790473175796,0.710795565579216,1.5445337225810134,1.196531683267284,1.2158367213670491,0.10590119726789363,0.34677892067074195,0.9851171432322019,1.136033995613393,0.1896590514632525,0.6775761732067426,1.29955531832327,1.0947689099796725,1.1762886626706228,0.7704168227517403,2.3368700628942736,1.0972788497615764,0.09151676553469827,1.546768949463663,1.0453570585059073,1.1180479919711888,0.7045632539433875,1.4761465367626798,1.19643649159407,0.9773062912081004,0.11676072830144153,1.6033402768371203,1.20145062191436,1.0155813093951118,1.246073924073054,1.1099812766668482,1.1657448572696716,0.2693059551626226,0.8858325791687565,1.2947931233649375,0.9786849685812434,1.0424884932017955,1.9950363474526351,0.48769761913695236,0.6239729696024439,1.0675183953940337,0.8736939950581448,1.5741838441378324,0.4106417371080354,0.5248129578527748,0.742067961273666,1.501909972208076,0.11987436059643748,1.7071993296411314,1.2988854656223636,1.7747787906325088,0.9514682033716774,0.6818495069166051,0.2606052431264932
Eidolon helvum,Straw-colored fruit bat,Chiroptera,24,306.25,21.8,0.3042225314753741,2.400139157967896,1.8400758072847296,1.7880867863096643,0.4379203679616832,1.6211139378552606,1.7030258074867664,1.8398673088016355,0.8240607105781127,1.7038757464906922,1.2827530203209647,1.0044670089873602,0.044834922078803165,0.6821452934881673,1.0297550558010755,0.9051239143863096,0.6268336469917823,1.8898516402033916,0.20024265857025883,0.16885000170638756,1.7028885949927446,1.9886841893766611,0.9308412413277941,0.9171566110253312,0.08660053307713193,1.0479654794343103,0.9243414238883098,1.134949300505081,1.5218119366743441,1.4584722922310942,0.7270682832891407,0.25123968996102874,1.0603899276866975,1.6531759118327312,0.6261001858261,1.4426666885255532,0.7817005606078101,1.1724874183286487,0.25900601897708936,0.7732955678172178,1.2112652988102868,0.1562764094387597,0.16410227480561956,0.8717522983231403,0.41442375903054285,1.234858827100274,0.4959269861858184,0.001108273414064668,0.5141012029873858,0.9308720401732179,0.7400193554216837,1.602534267591773,1.0766605090794283,1.8280113175068493
Elephas maximus,Asian elephant,Proboscidea,83,3178000.0,88.0,0.7124679910645858,2.1635303281495237,1.4770637273599696,2.016623922179768,0.6977972339510444,1.8216212376249765,1.4587780927051037,1.1556153438190533,0.45742423613707056,0.37646254778358407,0.643449407415344,1.0458747233137127,1.0680333592766675,1.429700727542796,0.7846181028487598,1.2470425530457,0.3654524002232659,0.11557521783368689,0.6055408834651899,1.0291370479706925,1.589920692249256,0.22206717841077347,1.1059433292983438,2.4365674305254217,0.4352361364668452,0.5386786937208812,0.9011965930541542,1.333636750232265,1.4767207071442388,2.0307104663982236,0.12455706932477258,0.7751441652691669,1.6419266662072638,0.9827286361173028,0.6416664012281138,1.5961466326833764,0.6695589517896615,0.7145266546357906,1.7214679508077844,1.5285323049884323,1.6196990405820908,0.006425257292303534,0.19065543204030616,0.7713435277901826,0.9944645910759505,0.23572339584532787,1.3446044796945902,0.8611313739341666,1.8690973925387853,0.4491613834575629,0.2724316201788351,1.0570752100381788,1.1407003813771515,0.04874441989201214
Eptesicus fuscus,Big brown bat,Chiroptera,76,23.0,23.0,0.12381242305159738,1.950451498261586,2.1386210626725313,1.8816923321974446,1.6604414340694842,1.4322777156605602,2.37808836911895,1.0786678455473078,0.22616913454437965,2.3825405757284,1.7219296917805058,0.8774275008044548,0.22933429551705342,0.33820549765761576,0.5924308291362568,0.3494230216865858,0.2908382503786801,1.020785665031084,0.4219580558672029,0.21571071393927319,0.8471665836473378,2.2057129848751758,0.17803097432508572,0.6299213637085497,0.7179517390853296,1.699819174185018,0.9814085384373736,1.0713995342183507,1.178902897361924,0.7730445508170734,0.3072531901746518,0.6721025916969932,2.338859226753947,1.3712554610570857,0.28338864047728163,1.335016826544809,0.9703488091836648,1.9120713593671894,0.32326625080954446,0.7001285154908855,0.8851867543720603,0.35482907277878567,1.2151562810643144,0.9010193997127907,0.27295740587532186,0.412660997083163,0.6041167775068044,0.5306848512877022,1.5998375745607865,0.331850057792703,0.5105763016880137,1.581960342538726,1.280639223537373,1.7106698353332244
Equus africanus somaliensis,Somali wild ass,Perissodactyla,7,250000.0,47.0,1.2738113960035193,1.145006325043293,1.1980775225965026,0.9781326488155939,0.7853875329833138,1.2166960361023291,1.2052851230165469,1.208605861053128,1.1053965948578968,1.0744411103360008,1.1806595493776049,0.5474300446624517,1.4137910771797735,1.3032364629317343,0.8890240473367009,0.8939637886283088,1.1400386490007297,0.4384258549524965,0.5444031419227531,1.1078915330047012,1.3176801169407122,0.40315784704542396,0.33040642802205294,1.2795223956304684,1.1035378751504157,0.14690068819916427,0.8403625526042197,1.3909067936107122,1.18082810698694,1.2958896633087122,1.2792841746143606,1.3612923525992167,1.2515570101628224,1.2487296863640343,1.1944178229758422,1.0712701751430527,1.2181575998187795,0.873299542127233,0.9617125383986046,1.091127348605242,1.2112957522577434,0.9806772952665611,0.5193654698928043,0.4415445296299169,0.4652350129030381,0.6907555792302504,1.3449982616062026,0.8910136237062604,1.219231674044744,1.246484438233159,0.8865794914373731,1.1115072588211092,1.1537983582178601,0.3477682366396004
Equus caballus,Horse,Perissodactyla,258,300000.0,57.0,0.07102284517082652,2.594331214501004,2.268741971941635,2.2756478268117184,1.5270100721117925,2.650739260935377,2.176927898174572,1.0464518322812768,0.015949676068691392,2.6344020278421048,2.0807543003116966,0.34233241924505065,0.35538325850586244,0.9246452659706446,1.9504434233469372,0.6915982422254807,0.24116049950370877,0.6009886875337802,0.24978877150939482,0.8291485329301762,1.0329380271610227,2.185351506773821,0.1638420712740445,1.47995027609207,0.18571905362788593,1.3431336295219687,0.2955169348944903,1.2245642382479092,0.6810910887526477,1.0008837191993636,0.2883069198106213,0.4718590003654906,1.516458503379649,1.337797552008264,0.10696297475083008,1.0652842665224147,0.7680756283610598,1.5449809737516444,0.4789078685005447,1.2109239902476425,1.3370194170056278,0.5324915981648907,0.0918668568998654,0.48063190747615564,0.6408277134870933,1.295760981291516,0.6670487514908431,0.7719452910614176,0.6335510871537606,0.24011994953014634,0.6058918079245194,1.1036738348342405,1.2552186583204683,0.43393589519433523
Equus quagga,Zebra,Perissodactyla,96,280000.0,38.0,1.0595353511904673,1.6142434054061736,1.26073141153706,1.3103377697109708,0.9316837619529514,1.5707682907181748,1.3506788574655406,0.8806561522947961,1.1131439297238013,1.3960772838252862,1.335130237066437,0.9420496468428547,1.0902571219313957,1.1691901445704371,0.78936066433793,1.0678311407140224,0.9528611467344689,0.25097603429140997,0.47346481605095675,0.8760751509648824,0.9607514191521336,1.2260961478063652,1.0844203805103778,1.1577770351696828,0.913031321854148,0.830441750989347,0.6263906036038521,1.0043160337521142,0.9105471824499903,1.03356560033204,0.806493938421523,0.9993940232216444,1.2526930911015504,0.9511622747789371,1.106317897137979,0.7859386445701858,0.9896605060306087,1.0843542030761515,0.8975222362212877,0.8269908077039213,1.0652484160277802,0.9210799422287353,0.7479172552570895,0.7622625911151225,0.9454829629805926,1.065913170130405,1.2711598122161922,0.7673481848997715,1.4477191641344875,1.0784625275961477,0.6429087032443985,0.9201567032318492,0.9352602810427425,0.5461628706808415
Eulemur albifrons,White-headed lemur,Primates,3,2231.59,34.59,0.9799711676611057,1.3798848571380382,1.136290270943018,1.5670403834890763,1.543226078536188,1.6624068058706947,0.6843885244746654,1.1292957329435551,0.6728321840568134,1.3205360071395646,0.3636962530744275,0.8631137018483265,1.7981485069957241,1.0441502431253036,1.4928178016904432,0.8244668835558437,1.8416287766853665,0.9451845596097432,0.7060950984535909,1.1426078903497034,0.0764743617901446,0.4697085526211833,0.6247795877467235,0.9022187301642589,0.8193326380072943,0.5401255254637292,1.8483822322049044,1.3904463809871335,1.1756689604523785,1.0857514556638532,1.8100513954934891,0.06864550529580207,0.7493994111504,0.45590153413889406,1.1033573118402071,0.39309643397678395,0.3483972892132616,1.4050306413358415,0.17232660625190302,1.4168024963315011,1.1146354715666305,1.8491627159727162,0.37853004401063023,1.111833414746107,0.9891029331462176,0.7349739081501906,0.8981632712215251,0.6280735831411474,0.8050424005479541,1.4034159508628534,0.40834223384910057,0.7809687115437322,1.2645183625367225,1.6795582209335926
Eulemur collaris,Collared brown lemur,Primates,7,2333.61,37.0,1.0695982081551134,1.1790369438640553,1.112661070952655,1.1191455483722932,0.8504307821927652,1.17318521811084,1.178188299675755,1.0724081309656388,1.0945267320914425,1.1059892793367605,0.47401733523087725,0.9281044493360311,1.108629517331283,1.0382460043788426,0.5119107997839633,0.8557938291149207,1.1289624273358267,0.8511423626935654,0.7302192455851927,1.0774885289765366,1.1244713447982393,0.8492423929950361,0.9973017801043772,0.9845825915389328,1.16312434242781,1.1851224891759853,0.9183611960974873,1.1403242596896184,1.0624634221752989,0.991735536079743,1.107073407089735,1.1419261047689655,1.0566824650538365,0.5893899731641797,1.045487011483479,1.1152353508433588,1.1746185652353078,1.1230557194778714,1.0629828293663626,1.1135658133407265,1.0490247532550259,1.122089374048925,0.6428389216094269,0.9073015628436185,0.7924804936932147,0.9223127465109572,1.0138669412702075,1.016877134900481,1.000644966510894,0.9421634387440133,0.7278535875398694,1.1456866982752985,1.0798192094735521,1.0306088629338186
Eulemur coronatus,Crowned lemur,Primates,3,1645.0,30.0,1.0728829790361476,0.974631567004689,0.8949068007793816,1.2020221301606628,0.18160689513301745,1.1565117381699184,0.6808226886054197,1.1192123368774012,1.069383704303238,0.4472066972153889,0.34721790403027875,0.9908977841982236,1.1555179603156862,1.0873028585199982,1.1494801434012358,0.9586510668231968,1.1362587412417384,0.817343327258103,0.6917778727854488,1.0944378444378942,1.2173723844134159,0.9317023031957511,0.8295350955620924,1.0592353809339365,1.1865487874737977,1.1719271759902627,0.8874451915494236,1.190476105819693,1.1016937015855761,1.0549852130025346,1.2022997398195125,1.2131850260732562,0.7903294696470788,0.33556169135309516,1.1051694157230192,1.170020962565768,1.2174349588466236,1.2170687282027335,1.1191449025114784,1.153468042936046,1.1255775049740204,1.1357259627193415,0.9857787857149752,0.6200338663444909,1.016777407420348,0.9874657198712035,1.0555743174732197,1.0453529047471635,1.06383405307262,1.1755024963523626,0.850605501818552,1.209565876732707,1.1486982989261894,1.1968299863306515
